"text","is_toxic"
"Ê lá em casa <url>",False
"@user @user DEIXA EU ADIVINHAR...PÉSSIMA RELAÇÃO COM O PAI? GORDA FEIA SEQUER ASSEDIADA POR ALGUÉM?ACHO QUE OS DOIS HEIN...",True
"aaaaaaa eu quero falar no meu trabalho sobre refugiados mas não sei se vou conseguir",False
"Aaaaaa Turma de 9 homens e eu, o prof fala de cabo sapatão (conector femea femea) e todo mundo olha pra mim",True
"A afronta aos portugueses não pára! <url> #PNR #Portugal #Imigração <url>",False
"A agência LiveAD São Paulo adquiriu 40 exemplares do livro MeuAmigoSecreto: Feminismo além das redes para... <url>",False
"A Alemanha tornou a sentir os “benefícios” dos (i)”migrantes” da invasão islâmica.  <url>",True
"A 1a mão foi no Dia dos Namorados,a 2a calha no Dia da Mulher. O Benfica-Dortmund foi criado para testar os relacionamentos dos benfiquistas",False
"A ameaça do terrorismo radical islâmico é bem real, veja o que acontece na Europa e no Oriente Médio. Os tribunais _ <url>",False
"A AMPLA MAIORIA SÃO UNS RETARDADOS SÓ FALAM MERDA E SÓ GANHAM FAMA PORQUE OS JOVENS SÃO COMO ELES: DÉBEIS MENTAIS _ <url>",True
"@user  Ora bem... já está a perder a linha. O verniz dos 'tolerantes' acaba sempre por estalar.",True
"A atenção finalmente está voltada aos infiltrados desocupados! Eles serão pegos! <url>",False
"A avaliar pela quantidade de malta conhecida que morreu em 2016, o 'In Memoriam' deste ano é coisa para durar umas 9 horitas na boa #Oscars",True
"Abaixo, apenas alguns exemplos de manifestação a favor do direito ao orgulho hetero.",False
"A bazófia de Jesus é tão grande que, para não assumir os seus erros, até abafa o Palhinha!...",True
"abdnsndnns ela vai sair de burca pra não mostrar a cara, não quero ninguém encima dela <url>",True
"Aberração é um adulto impor às crianças a flácida relação da ideologia de gênero: Nada é o q parece ser. #nãoàideologiadegênero",True
"Abertas as inscrições III Festival de Dança que acontecerá em abril na Estação Cabo Branco <url>",False
"Abismo da desigualdade e injustiça. @user <url> #RenovarPortugal #Portugal",False
"A bomba encontrada na Nazaré foi logo detonada, já a do Panamá está quase há um ano, no Expresso, à espera da brigada de minas e armadilhas.",False
"Aborto é crime repugnante contra uma vida tão frágil e indefesa. <url>",False
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando, acho que caiu a empadinha dela",True
"@user heueheueheu eu fiquei achando que o branco era arroz tb mas não faço ideia (e olha que gosto de açaí)",False
"A Burra da mulher esqueceu o celular no ônibus e ta chorando aqui no busão queria não rir",True
"Acaba de chegar a Redacao da Radio Angola a seguinte informacao: Pedro Gonga: Já Estou em Liberdade, mas não foi... <url>",False
"Acabámos de adicionar mais uma data à tour de 'Overdose de Tourette': 11 Fev -  Covilhã. Bilhetes aqui: <url>",False
"Acabámos de adicionar mais uma data à Tour 'Overdose de Tourette': 24 Fev - Ericeira. Bilhetes na FNAC e aqui: _ <url>",False
"Acabei de comemorar o dia Internacional da Mulher... lavando a louça! #DiadaMulher",False
"Acabei de fazer esses casos para minha cunhada vascarpim ..Minhas férias estão rendendo arte.  Rsss <url>",False
"Acabei de ouvir uma cigana dizer q 'os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado'. O cliché morreu hj às 16h09",True
"Acabei de ouvir um casal com rastas dizer isto: 'As pessoas passam por nós e dizem que cheiramos mal...pffff...elas é que cheiram a champô!'",False
"acabei de pagar 20 reais em um carregador pq esqueci o meu. já começando o dia se sentindo a mulher mais burra do brasil",True
"Acabo de nomear o general H.R. McMaster como Conselheiro de Segurança Nacional. <url>",False
"A cada 'feliz dia da mulher menos pra feminista' eu vejo o quão burra é a sociedade",True
"A cadeira com o copo certamente é do lula <url>",True
"A caminho da Base Militar Andrews com o Primeiro Ministro Shinzo hoje mais cedo. <url>",False
"A campanha continua...#EducacaoSemIdeologiaDeGenero. <url> .Acesse e adquira dois livros de... <url>",False
"A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17",True
"a cara da gorda feia da Roberta #bbb17",True
"Acções do #PNR #Oeiras e #Cascais <url> #Portugal <url>",False
"Aceitei trocar o Benfica por um jantar romântico com a minha namorada, desde que ela pagasse a gasolina. Amanhã, lá estarei na Catedral.",False
"ACEITE OS CHIFRES #JoaquinResponde <url>",False
"A censura democrática é a pior delas todas porque é arbitrária, hipócrita e cobarde. Finge não existir, mas existe! <url>",False
"Acham que ser BANDIDO é ser machista ? to entendendo a logica feminista agora. Toda atitude de bandido cometido por _ <url>",False
"achei essa pagina <url>",False
"Achei um cabelo branco, sinto que os anos de tintura estão chegando.",False
"acho engraçado que vcs falam mal do Ustra mas idolatram Che",False
"Acho irónico que uma mulher que ajudou a NASA a andar para a frente, esteja numa cadeira de rodas #Oscars",True
"Acho mal que não tenham metido a carreira da Bárbara Guimarães neste 'In memoriam' #Oscars",False
"Acho mó engraçado o galero que tenta chamar atenção fznd piadinha burra sobre o dia da mulher",False
"Acho muito legal as feministas que compartilham coisa do quebrando o tabu e chamam as outras de gorda, feia e briga por macho, parabéns p vc",True
"Acho q a menina do restaurante da frente é sapatão kkkkkk fica me olhando",False
"Acho que agora ela se perdeu de vez..Kkkkkkkkk que dó.... <url>",False
"Acho que a Morango tem um céu so pra ela rsrs @user @user Nossa, eu tô em Sampa! Aqui n B Vista tá nubladim e meio frio...",False
"acho que a Simone depende mais do natal pra sobreviver que o Papai Noel",True
"Acho que a veja aceitou que realmente não faz jornalismo <url>",False
"acho que meu sono resolveu desaparecer junto com o meu dinheiro, espero um dia tê-los de volta",False
"acho que nem vou gozar mais até #ESeFosseConsigo",False
"acho que o cara da redação do Enem deveria perder pontos pq não ficou claro o sabor do miojo",False
"Acho que tatuagem colorida só fica bonito em gente muito branca!!!",False
"Acho que vou... ai que preguiça de dormir... xerus!",False
"Acho que vou pegar carona com a @user e mimir",False
"ACHO RIDÍCULO, MAS RESPEITO, NÃO SOU HOMOFÓBICO <url>",True
"'Acho seus argumentos ridículos, não mudarão minha opinião, mas eu não consegui refutar nem uma linha' Resumo: 'Eu _ <url>",False
"A cidade de Viseu já está preparada para nos receber na 5a feira. Despachem-se a garantir a vossa presença. Vai ser _ <url>",False
"A @user e a @user são desde hoje,os nossos parceiros de media oficiais. Isso significa conteúdos exclusivos _ <url>",False
"Acima de tudo, uma vitória esmagadora da classe <url>",False
"08:41 #ações_preventivas local Castelo Branco, Centro, #Abelardo_Luz, descrição: atividade tecnica (vistorias)",False
"A coisa q mais me da odio na vida é mulher machista. Qnd escuto alguma falando merda fico com mt abuso - pq odeio gnt burra e ignorante tb",True
"A Comissão Europeia afirmou que não hesitará em aplicar sanções contra os países que se recusam a receber... <url>",False
"Acompanhe minhas agendas sobre Ideologia de Gênero, em todo País. <url>",False
"Acorda pra trabalhar ae cambada de vagabundo",True
"Acordar e ler uma notícia dessas.Isso não é mãe é um monstro. Que inversão de valores meu Deus. <url>",False
"@user quer defender os amigos BANDIDOS e CORRUPTOS do partido. Como podemos aceitar isso sem ficar P da v _ <url>",True
"A corrida pela liderança do CND foi obviamente 'armação'. A escolha de Bernie, como ele próprio, nunca teve chance. _ <url>",False
"a cota de negro aumentou nesse BBB né",True
"A CP está a recrutar revisores e um dos requisitos é saber falar espanhol. Talvez fosse mais importante contratar pessoas que saibam crioulo",True
"Acredite se quiser: Existe agora 'agefluid' - faz parte da ideologia de gênero provavelmente - que faz parte do ati _ <url>",False
"A @user prova: não importa se Jair não é preconceituoso. É apenas + 1a q se enquadra na moda atual de difama-lo _ <url>",True
"A CRIMEIA foi ocupada pela Rússia durante o governo Obama. Será que Obama foi muito bonzinho com a Rússia? <url>",True
"ACTUALMENTE AQUELE RETARDADO QUE DEITOU NUMA BANHEIRA DE NUTELA #JOAQUINRESPONDE <url>",True
"a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma",False
"A culpa é das estrelas vermelhas <url>",False
"A culpa é de não ter tirado antes",False
"Acusações de estupro, assédio ou agressão podem arruinar a vida de um homem'. Ata. <url>",False
"@user eu tenho conhecimento dessa doutrinação nas escolas... Uma triste realidade no Brasil e no mundo!",True
"@user vdd... nem conheci mas já dei block....  pessoa assim quero longe",False
"Ades patrocina nova versão da Branca de Neve <url>",False
"Adeus #Obama!  'Faça boa viagem!'. <url>",False
"Adicionei um vídeo a uma lista de reprodução do @user <url> Angola & China vs EUA (A verdade que você não",False
"Adicionei um vídeo a uma playlist @user <url> 'Islão não é para mim'",True
"A diferença de quem tem vergonha na cara vs vagabundo <url>",False
"A diferença entre os Tribunais e as Comissões Parlamentares é que nestas últimas, como não há pobres, nunca há ninguém para condenar...",False
"@user @user eu acho o msm sobre vc branquelo",True
"@user @user quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil",True
"@user @user vc quer q eu te chame de q? palmito?",False
"Adivinha qual a esquerda demoniza e qual a esquerda apoia? <url>",False
"adorando essa cerimônia, só nao to entendendo esses monte de país subdesenvolvido no meu estádio",False
"Adoro essa energia daqui. Não gosto de lembrar que vou trabalhar no feriado. Mas, gosto de ter emprego. Então tá ótimo.. rs.",False
"Adoro essa frase: 'Viva os loucos, os normais estão acabando com o mundo' #fikdik rs...",False
"Adoro estes católicos que se lembram da bíblia e Deus quando é para serem homofóbicos mas depois só o Islão é que é religião de violência",True
"ADQUIRA AGORA o livro 'A IDEOLOGIA DE GÊNERO NA EDUCAÇÃO - Como esta doutrinação está sendo introduzida nas... <url>",False
"Adquira seu cupom pra dar pro clube do macho. Antes eram 4hs de chibata, agora são 8!! #BlackFriday",False
"Advogado e Deputado? Não pode ser! <url> #RenovarPortugal #Portugal",False
"Advogados ABANDONAM a tal moça que acusou Feliciano de abuso...Agora a tal moça,ataca outros deputado, procurador... <url>",False
"A e antes de voltar ao mais importante e abrir a minha cerveja matinal: Foda-se !",False
"#AecioMaisCItadoQue Bolsonaro em discussão sobre idiotas e homofobia :D",False
"aeeeee dilma caiu ja posso viajar pra miami agora?",False
"A Emma Stone podia ir vestida de saco de lixo rodeado de sacos do lixo dentro de um camião de lixo, que nunca estaria mal #Oscars",False
"A entrevista mais longa do Super Bowl com @user hoje à noite às 8:00 PM (0:00 [BR]). Divirta-se! <url>",False
"A era em que 'homens' começam a usar cor de rosa <url>",True
"Aeroporto Mário Soares só faria sentido se fosse na Ota ou em Macau...",False
"A esquerda é assim, lamenta a morte de bandidos mas diz 'matou pouco' pra genocidas. Depois do 'Stalin matou foi po _ <url>",True
"A esquerda em uma palavra? Sujeira. Defendem uma ideologia sanguinária e culpam um sistema que eles mesmo usam. São _ <url>",True
"A Esquerda é o próprio Zumbi dos Palmares: Quer libertar os negros de uma escravidão pra escraviza-los em outra <url>",True
"A esquerda está morrendo de um Câncer terminal <url>",True
"A esquerda fala muito sobre essas rebeliões e justificam a 'superlotação', mas não fala do motivo que fizeram eles irem pras prisões.",False
"A esquerda faz um monte de merda e a gente é obrigado a ver a mídia chamando a direita de extrema ...",False
"A esquerda filha da puta como sempre <url>",True
"A esquerda gosta de viver na sujeira, gosta do feio e idolatra a burrice. Pichação não é arte, é coisa de vagabundo _ <url>",False
"A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acredit _ <url>",False
"A esquerdalha #comunista e #anarquista sempre foi, é, e será uma escumalha selvagem, carregada de ódio e violência _ <url>",False
"A esquerdalha (protegida pelo sistema e pelos media), no seu melhor, a mostrar a tolerância que defende. #Nantes _ <url>",True
"A esquerda reclama das coisas inventadas pela própria esquerda: Racismo, homofobia, machismo, nazismo, cultura de estupro e luta de classes.",False
"A  ética da imprensa regional contrasta com o cartel da comunicação social de alcance nacional. Felicito o _ <url>",False
"A Europa, muito doente e submissa a estes espectáculos de mariquice nojenta, claro que se torna presa fácil do Islã _ <url>",True
"A fdp não come carne e quer q vc tb não coma. Chupar meu pau ela não quer",True
"6a feira é dia de 'Overdose de Tourette'. E hoje a caravana pára na ERICEIRA. Auditório Jaime Lobo e Silva, 22h. Is _ <url>",False
"A feminazi @user tem a cara de pau de pedir dinheiro em seu blog - mesmo ganhando uma boquinha de 11 mil - v _ <url>",True
"a feminista pode até dar a alma dela no primeiro encontro, mas por favor  #usecamisinha , seja uma puta consciente!",True
"A @user e seu programa de sexo acham um absurdo as famílias não falarem abertamente de sexo em casa.  Até pq ela certamente...",False
"A Festa do Branco é um evento que promete marcar  o Cruzeiro Diamantes 2017. Aqui estão algumas inspirações: _ <url>",False
"Afffffff só por Deus eu te que fica olhando a funça da atual dá minha ex",True
"Afff... N te dou mais nada <url>",False
"aff pq vc pinta o cabelo........td mundo sabe q vermelho e loiro só fica bom em tom de pele clara",True
"Aff só por que não tem negro no oscar agora eles sao racista........ pfvr miga melhore",False
"Afinal a Constituição da República feita por estes senhores, serve para quê? É para ser violada? <url>",True
"afinal, a privatização do ensino médio/superior brasileiro e o fim dos projetos sociais que ajudam milhões é o que vai levantar o país",True
"AFINAL O TIME DO PRESÍDIO PRECISA DE GOLEIRO... <url>",False
"A força do sonho @user  <url>",False
"A forma como você se vê não altera o que você é de fato! <url>",False
"@user Ixi, amiga.. marron.. marromenos.. termino de namoro, foda ne",False
"@user Nem eu, amiga.. nem eu. e como ela diz: #eavidasegue",False
"@user ooowwww, amorrr, ja chegou???",False
"@user Quero saber tudooo como foi o diaaaa!",False
"@user Sei lá, inventei agora.. #catita hahaha",False
"@user #Abril. Seminário sobre Ideologia de Gênero.(Com certificado) 08 e 09 Abril. #Ariquemes/RO. <url>",False
"Agenda actualizada para os próximos meses: <url>",False
"#Agenda 11,12 e13 de Março/SP. #CongressoEvangelizarKids Informações: Igreja Batista do Povo, _ <url>",False
"#AgendaMaio  Palestra sobre identidade de gênero.(Ideologia de Gênero) #SãoLuizMaranhão <url>",False
"#Agenda Março 18 e 19.  Simpósio sobre Ideologia de Gênero.",False
"Agenda Março . Ideologia de Gênero. <url>",True
"Agenda para os próximos tempos. Bilhetes na FNAC e Ticketline <url>",False
"Agenda #SãoPaulo 11/03. Congresso Evangelizar KIDS. Igreja Batista do Povo. <url>",False
"Agendas dias 18 e 19 de Março em #Campinas/SP. Simpósio de Ideologia De Genero e Cultos familiar.",False
"Agende seminário ou palestras para liderança, jovens e igreja geral sobre Ideologia de Gênero.  Com 5 livros... <url>",False
"a gente mulher e um ser humano mais burra acreditar que ainda possa.  ter amor verdadeiro",False
"a gente nao sabe se a mulher ta feliz de burca, nao sabe se é tranquilo p travesti ta com aquela roupa etc etc etc",False
"@user o cara que escolhe foto é muito fanfarrão",False
"A @user fazer greve...não trabalhar..É um alívio para o BRASIL... já que ela só faz atrapalhar o país mesmo. Devo _ <url>",True
"A globo mentiu para o futebol feminino. E a mulherada, como sempre iludida, acredita. Tudo normal",True
"A #globo só mostra as 'belezas e o amor' do carnaval.Mas, se quer saber a verdade, liga na @user que está mostrando tda Violência",False
"A Gloria Alvarez arrebenta! O discurso dela na CPAC 2016 foi sensacional!  <url>",False
"@user  2) O fato de o cidadão de bem passar a portar uma arma não o transformará em bandido. Crime é questão de índole!",False
"Agora deu 'tilt' no @user , a AMEBA que teve a cara de pau de comparar Trump com Hugo Chavez. <url>",True
"agora é oficial: os dinossauros estão extintos",False
"Agora é só umas gordas feias pra caralho",True
"Agora não entendo mais nada branco não pode namorar com negra ? Ue ? Mais vão termina o colégio e pega uma vaga no Mac!!! Valeu",True
"Agora os novos refugiados já não são por causa da guerra, são até chamados 'refugiados económicos ', como sempre foram, não fugiram de nada",False
"Agora pareço aqueles gajos que se viram para as fufas e dizem que ela são fufas pq nunca experimentaram pila (????????) Lol",True
"agora que a dilma vai sair quem assume é o aécio né??",False
"... Agora refugiados com uma ideologia e Cultura completamente INCOMPATÍVEIS com as nossas, aí não tem como mesmo!",True
"agora sim esse latinos imundos vão parar de tentar entrar nos EUA #Trump",True
"Agora sim está correto @user abraço #paz <url>",False
"AGORA SIM EU ASSUMO <url>",False
"Agora sim @user pode usar perfume - <url>",False
"Agora sim LISBOA, estamos prontos para começar <url>",False
"Agora tá na moda colocar a culpa nos países do OM. Não se engane e aos outros.Quem produziu REFUGIADOS foram EUA e OTAN @user.",False
"agora tudo é apropriação cultural não pode nem usar turbante mais",False
"agora tudo faz sentido <url>",False
"Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.",True
"Agradece-se esse empurrão vindo do outro lado do Atlântico para dar o golpe de misericórdia na famigerada @user  #BREXIT #PEXIT",False
"A grande imprensa e a população esquerdista mostram o quão democráticos são ao sequer deixar Trump COMEÇAR a trabalhar!",False
"A grande questão aqui é por que há tantos furos ilegais vindo de Washington? Haverão estes furos quando eu negociar _ <url>",False
"A greve dos Estivadores <url> #PNR",False
"Aguarela com muitos anos. #Salazar <url>",False
"água ser essencial é coisa de maricas. Cerveja é essencial !",True
"ahahaha ..as musas de direita destroem qualquer petista, como a gleisi hoffman <url>",False
"A hipocrisia esquerdista em sua mais alta essência aqui. Somos nós que temos ódio @user? VAI DAÍ PORRA <url>",True
"ah lá o filho do porteiro passou no enem",False
"'ah mas artista tal eh gorda, ela eh feia. tem tanto dinheiro e n melhora' TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",True
"Ah, o perigo do Islão, e tal, e a civilização europeia, e não sei quê. <url>",False
"Ah, porque o nacionalismo deste gajo é económico e é tão económico quanto o do PCP. Com a diferença de o PCP não querer Angola de volta.",False
"Ah, valente! E para a mortalidade infantil em Angola, não vai nada, oh isabel? <url>",False
"'Ah você não tem dó dos presidiários' Deles não tenho mesmo não, tenho das vítimas que fazem.",False
"A identidade não se vende <url>",False
"A ideologia de gênero chegou no seu mais alto grau de insanidade. Qual é sua identidade de gênero? ALIENÍGENA..OK... <url>",False
"~ Ai, fiz 1 piada sexista e machista mas não sou nada disso, vc que é burra e não tem senso de humor ~ FELIZ DIA DA MULHER",True
"“ai, luigi, mas vc ta militando? q saco” . pois é pq eu entendo os privilégios que eu tenho por ter nascido homem branco",True
"A imagem que define o que são esquerda e direita: Esquerda = vagabundo mascarado. Direita = patriota com a bandeir _ <url>",True
"Ai meu deus como é bom ser vida loka",False
"A imprensa sempre do lado dos bandidos.  Pra quem ainda tinha alguma dúvida: <url>",False
"Aí não é ''suspeito'', né seus VAGABUNDOS!?!! É 'comprovado'.  Mas se for bandido ATIRANDO contra PM em carro ROUB _ <url>",True
"Ainda a propósito do @user e afins, aqui ficam palavras alguém do próprio sistema: Pacheco Pereira. _ <url>",True
"Ainda bem q ontem a FIFA n atribuiu o prémio 'fair-play' à Chapecoense. Temos de parar de premiar equipas cujos jogadores se atiram p o chão",False
"ainda bem que eu sou sapatão e não preciso disso",False
"ainda bem que o crivella ganhou, imagina só o rio com droga legalizada, sem PM e aborto liberado???",False
"Ainda bem que o STF soltou o goleiro BRUNO.. agora sabemos a FALTA de moral que tem.... caso do Bolsonaro é mais uma piada do STF #vergonha",False
"ainda bem que o trump ganhou imagina só o mundo sem nenhuma guerra e preconceito???? nossa muito chato  NÓS QUER É BOMBA NA COREIA",False
"ainda estou surpreendida com a cara de sapatão dessa camilinha <url>",True
"Ainda não acredito que não estarei em #Recife dia 24/07 no #oquartosecreto com a @user. Serio! Saco! #boloderolofeelings",False
"ainda que eu falasse a lingua dos homens e dos anjos, usaria ambas pra denegrir sua imagem",False
"ainda tem tráfico pq tem gente que compra se a compra voltasse a ser crime tudo estaria em harmonia",False
"'ain mas de repente nem foi assim'. Mano, pq vcs acham q eu postei isso sem ler o texto? É um apelo à meritocracia q nem diz o título.",False
"- 'Ain o Dória está indo bem nesse últimos 2 meses,se ele candidatar para presidente pelo PSDB em 2018 votaria nele _ <url>",False
"A internet é nossa! As Feministas/e cia infiltradas nos órgãos da Justiça buscam combater essa crescente por meio da censura via justiça.",True
"A intoxicação e mariquice mental da ditadura do relativismo anulam os valores e enfraquecem as vontades. Depois são _ <url>",False
"Ai q gostoso a Cléo Pires fumando um e publicando na NET pq o privilégio branco e de classe eh tão lindo *_* <url>",False
"ai que saudade da ditadura............",True
"ai socorro jesus deixa essa mulher no programa por favor só pra gente ouvir ela botar conceitos físicos na cozinha #MasterChefBR",False
"ai tem muito preto no bbb nem vo assistir kkk",True
"Aí #TheWalkingDead deixa de ser sobre zumbis e vira jogos mortais",False
"Ai vc chega no colegio super cansada do trabalho e curso e encontra o grupinho das sapatao falando de ex. Se uma coisa que sapatao tem é ex.",True
"A @user é sensacional!",False
"@user e era de direita.... essa menina tem transtorno de personalidade ou algo pior...",False
"@user isso! A mulher não precisa ser obrigatoriamente feminista para ser mulher , porque a maioria não comp _ <url>",False
"@user isso é coisa de seres humanos!",False
"@user Ju, você tá mais corada! Andou pegando uma praia!!!",False
"@user me senti segura nesse dia  <url>",False
"@user nao esqueça que ele quer receber refugiados de guerra, vai islamizar o brasil",True
"@user Novo filme: 'O Curioso Caso de Quem Sempre Atacou A Igreja Católica e o Cristianismo Mas Agora Defende o Papa Francisco'",False
"@user Pra ser mulher hoje em dia e aguentar o movimento feminista...tem que ser muito macho. kkkkk",True
"@user que nada, aqui na quebrada a molecada é arisca hahahahaha",False
"@user que não é caso da brasileira..porque com 5 kg de cocaína..é o peso de um bulldogue frances",False
"A Justiça tem que estar ao serviço de todos e não à mercê de privilégios de uns quantos. @user @user  <url>",True
"ALÔ FEMINISTA: ATÉ A PORTELA VOLTOU E O SEU PAI NADA",True
"ALÔ FEMINISTAS ATÉ #JesusEstáVoltando E O SEU PAI NÃO",True
"ALÔ FEMINISTAS: ATÉ UM SISTEMA SOLAR RESOLVEU APARECER E O SEU PAI NADA <url>",True
"ALÔ RAPAZIADA HORA DE DESLIGAR DA REDE SOCIAL AGORA É SABADÃO: CHURRASCÃO CERVEJÃO E MAIS TARDE PRATICAR AQUELE COITO. ABRAÇO A TODOS #PAZ",False
"ALÔ RAPAZIADA: VAMOS RESPEITAR AS DONZELAS SEUS PORCOS BÊBADOS IMUNDOS #PAZ #CarnavalSemAssedio #usecamisinha <url>",True
"A Lava-Jato chegou ao Foro de São Paulo e descobriu que Odebrecht dava dinheiro às FARC. Que lindo trabalho da Pol _ <url>",False
"'@user: @user Seu perfil fala mau de gente branca e eu sou racista? Coerência, cadê?' <url>",False
"@user não é racismo nem machismo esteriotipar uma mulher por causa dolugar que ela nasceu ne claro que não",True
"@user racista-machista sem argumentos, é o que mais tem",False
"@user vc devia calar a boca pq vc é tão racista quanto",True
"@user Tb não entendo.. Concordo com vc.,",False
"Além da tremenda baboseira, a quantidade de erros de português é absurda! Qq meio de comunicação sério teria vergon _ <url>",True
"@user é uma questão de hábito",False
"@user por falar em abafar, sabes se o Jesus janta hoje com o Palhinha?",False
"@user vamos ficar por aqui antes que fique excitado.",False
"#ALERTA do Jornalista #AlexandreGarcia  Adquira os Livros 'A IDEOLOGIA DE GÊNERO NA EDUCAÇÃO' e 'FAMÍLIAS EM... <url>",False
"@user @user @user @user Deixa o chefe Olavo saber disso, rrsss... ST!",False
"#AlexandraParkClub Este paraíso apenas 40min de Curitiba, no Litoral... Faça seu Evento (Empresas, Igrejas,... <url>",False
"#AlexandredeMorais é novo ministro do #STF. Somente 13 senadores rejeitaram seu nome. 13 PESSOAL.KKK KKKKKKKKK",False
"@user eu te amo!",False
"@user Melhor forma de ajudar os refugiados é levar a cultura ocidental pra lá, não o contrário! Só estão espalhando o problema.",True
"Alexandre Moraes não deveria sequer ter sido Ministro, agora ocupará uma cadeira no STF? Gsus",False
"Alexandres de Morais, é novo ministro do #STF. Somente 13 senadores votaram contra ele. 13 pessoal.kkkk <url>",False
"Algarvios, a caravana está a caminho. E o grego do Batáguas também. Auditório Verde, 22h. Bilhetes nos sítios do co _ <url>",False
"Algo que incomoda extremamente a esquerda: uma MULHER que não se vende ao discurso barato politicamente correto do _ <url>",False
"Alguem aí quer peixe? Pq eu já pesquei vários aqui.... Cheiros a todasssss",False
"Alguem coloca uma FACA DE UM MUÇULMANO NO PEITO DA MERKEL...PQ É ISSO QUE ACONTECE PELA ALEMANHA <url>",True
"Alguém consegue ver #ThisIsUs sem chorar litros?",False
"Alguém consegue ver um guarda-chuva amarelo e não lembrar de how I met your mother? <url>",False
"alguém faz a adaptação com a foto da Dilma e os 12 milhões de desempregados!!!!",False
"Alguém por favor pode passar isso na TL do @user e dizer que é bom saber como a Esquerda gosta do debate demo _ <url>",False
"Alguém sabe me dizer se mulher negra se aposenta com idade diferente da mulher branca? <url>",True
"Alguém sabe se o Habibs já abriu falência com o boicote por causa do menino que morreu de tanto usar droga?",False
"ALGUÉM TEM QUE AVISA ESSA MOLECADA QUE CARNAVAL NÃO Ê SÓ BEBEDERA E PUTARIA SEM PRESERVATIVO COM ESTRANHOS. ONDE FICA O RESPEITO AO PRÓXIMO?",True
"Alguém topa uma com a cabeça do @user empalada? Dê fav pra testar <url>",False
"Algumas razões para explicar o Fenômeno Bolsonaro @user  @user @user  <url>",False
"Alias, isso é uma coisa que algumas mulheres também não sabem e ficam achando que por não gozar com penetração tem algum problema. NÃO TEM!",False
"Aliás, o universo da publicidade é repleto de bundões !!!!",False
"Aliás, pra que ver futebol na COPA se você não vai acompanhar nada nos próximos 4 anos de novo. Deixe quem gosta ver em paz!",False
"Aliás, qualquer reunião a base de violão é um local propicio para um massacre de serra elétrica!  E eu apoio.",True
